comb7_str_key,comb5_name,comb5_nn,comb5_str_key
"3,3,4,5,6,6,9_unfl",TWO_PAIRS,4219,"3,3,6,6,9_unfl"
"6,6,6,8,8,11,13_unfl",FULL_HOUSE,7193,"6,6,6,8,8_unfl"
"3,5,6,6,7,8,11_3,5,6,7,8",FLUSH,5880,"3,5,6,7,8_fl"
"3,5,6,8,10,11,14_3,6,10,11,14",FLUSH,6835,"3,6,10,11,14_fl"
"5,6,6,6,7,11,14_5,6,7,11,14",FLUSH,6791,"5,6,7,11,14_fl"
"3,4,7,7,8,10,11_3,4,7,8,10,11",FLUSH,6086,"4,7,8,10,11_fl"
"7,7,9,11,11,13,14_7,9,11,13,14",FLUSH,7086,"7,9,11,13,14_fl"
"3,4,6,7,9,11,12_6,7,9,11,12",FLUSH,6284,"6,7,9,11,12_fl"
"2,3,3,5,5,6,8_unfl",TWO_PAIRS,4185,"3,3,5,5,8_unfl"
"3,4,5,6,11,14,14_3,4,5,6,11,14",FLUSH,6781,"4,5,6,11,14_fl"
"3,3,5,7,8,8,11_unfl",TWO_PAIRS,4320,"3,3,8,8,11_unfl"
"3,4,6,11,12,13,14_3,4,6,11,14",FLUSH,6778,"3,4,6,11,14_fl"
"2,3,4,9,10,10,13_2,3,4,9,10,13",FLUSH,6425,"3,4,9,10,13_fl"
"7,7,7,9,9,9,12_unfl",FULL_HOUSE,7229,"7,7,9,9,9_unfl"
"2,3,8,10,11,12,14_2,3,8,10,11,12,14",FLUSH,6974,"8,10,11,12,14_fl"
"2,9,11,11,14,14,14_unfl",FULL_HOUSE,7293,"11,11,14,14,14_unfl"
"4,8,11,11,13,14,14_4,8,11,13,14",FLUSH,7077,"4,8,11,13,14_fl"
"7,8,10,12,14,14,14_unfl",THREE_OF_KIND,5840,"10,12,14,14,14_unfl"
"3,3,4,9,12,13,14_4,9,12,13,14",FLUSH,7119,"4,9,12,13,14_fl"
"4,5,8,11,12,12,13_4,5,11,12,13",FLUSH,6617,"4,5,11,12,13_fl"
"2,2,3,5,8,10,11_2,5,8,10,11",FLUSH,6077,"2,5,8,10,11_fl"
"2,4,7,10,11,11,14_2,4,7,10,11",FLUSH,6065,"2,4,7,10,11_fl"
"5,6,8,11,13,13,14_5,6,8,13,14",FLUSH,7005,"5,6,8,13,14_fl"
"4,5,7,7,7,11,12_unfl",THREE_OF_KIND,5369,"7,7,7,11,12_unfl"
"2,4,4,10,11,12,14_2,4,10,11,12",FLUSH,6292,"2,4,10,11,12_fl"
"5,5,5,7,9,13,13_unfl",FULL_HOUSE,7186,"5,5,5,13,13_unfl"
"3,4,7,8,8,12,13_3,4,7,8,13",FLUSH,6345,"3,4,7,8,13_fl"
"3,4,7,10,11,13,14_3,4,7,11,13",FLUSH,6456,"3,4,7,11,13_fl"
"4,4,4,5,7,8,14_4,5,7,8,14",FLUSH,6676,"4,5,7,8,14_fl"
"2,3,4,8,10,14,14_2,3,4,8,14",FLUSH,6661,"2,3,4,8,14_fl"
"2,2,2,2,10,10,10_unfl",FOUR_OF_KIND,7303,"2,2,2,2,10_unfl"
"2,5,9,10,12,13,13_2,5,10,12,13",FLUSH,6587,"2,5,10,12,13_fl"
"2,4,9,9,9,9,14_unfl",FOUR_OF_KIND,7391,"9,9,9,9,14_unfl"
"4,7,8,9,10,11,14_7,8,9,10,14",FLUSH,6771,"7,8,9,10,14_fl"
"4,5,9,12,13,14,14_4,5,12,13,14",FLUSH,7101,"4,5,12,13,14_fl"
"2,4,5,6,11,12,13_4,5,6,11,12",FLUSH,6244,"4,5,6,11,12_fl"
"2,4,8,11,13,13,14_2,4,8,13,14",FLUSH,6997,"2,4,8,13,14_fl"
"4,7,9,11,12,13,14_4,7,9,12,13",FLUSH,6575,"4,7,9,12,13_fl"
"6,6,8,9,10,12,14_unfl",ONE_PAIR,2365,"6,6,10,12,14_unfl"
"2,4,4,9,10,12,14_2,4,10,12,14",FLUSH,6913,"2,4,10,12,14_fl"
"2,3,5,6,7,10,13_2,5,6,7,10,13",FLUSH,6407,"5,6,7,10,13_fl"
"2,10,11,11,13,13,13_unfl",FULL_HOUSE,7281,"11,11,13,13,13_unfl"
"4,10,11,11,12,13,14_unfl",STRAIGHT,5862,"10,11,12,13,14_unfl"
"2,3,5,7,7,10,11_unfl",ONE_PAIR,2457,"5,7,7,10,11_unfl"
"5,7,8,8,11,13,13_unfl",TWO_PAIRS,4816,"8,8,11,13,13_unfl"
"3,3,6,8,8,8,10_unfl",FULL_HOUSE,7213,"3,3,8,8,8_unfl"
"4,5,5,6,8,10,11_4,5,8,10,11",FLUSH,6079,"4,5,8,10,11_fl"
"2,5,5,8,12,14,14_unfl",TWO_PAIRS,4905,"5,5,12,14,14_unfl"
"3,3,4,4,6,10,13_unfl",TWO_PAIRS,4168,"3,3,4,4,13_unfl"
"4,5,6,8,11,11,14_4,6,8,11,14",FLUSH,6800,"4,6,8,11,14_fl"
"4,6,7,8,9,10,12_6,8,9,10,12",FLUSH,6233,"6,8,9,10,12_fl"
"2,3,4,5,6,8,12_2,3,4,5,6,12",STRAIGHT_FLUSH,7453,"2,3,4,5,6_fl"
"4,5,10,11,13,14,14_4,5,10,11,14",FLUSH,6833,"4,5,10,11,14_fl"
"3,3,3,3,6,6,9_unfl",FOUR_OF_KIND,7314,"3,3,3,3,9_unfl"
"2,4,7,7,8,9,12_2,4,7,9,12",FLUSH,6155,"2,4,7,9,12_fl"
"4,5,9,10,11,12,13_4,5,9,11,12,13",FLUSH,6636,"5,9,11,12,13_fl"
"3,5,7,7,8,9,11_5,7,8,9,11",FLUSH,6052,"5,7,8,9,11_fl"
"6,7,8,10,11,12,14_6,8,10,11,14",FLUSH,6847,"6,8,10,11,14_fl"
"2,4,4,4,8,10,11_unfl",THREE_OF_KIND,5162,"4,4,4,10,11_unfl"
"2,3,4,9,9,9,10_2,3,4,9,10",FLUSH,5950,"2,3,4,9,10_fl"
"2,3,7,8,10,11,13_3,7,8,10,13",FLUSH,6419,"3,7,8,10,13_fl"
"2,3,3,8,12,13,14_2,3,8,12,14",FLUSH,6876,"2,3,8,12,14_fl"
"3,3,4,4,11,13,13_unfl",TWO_PAIRS,4772,"4,4,11,13,13_unfl"
"2,5,6,9,10,13,14_5,6,9,10,13",FLUSH,6432,"5,6,9,10,13_fl"
"5,6,7,8,11,13,13_unfl",ONE_PAIR,3801,"7,8,11,13,13_unfl"
"2,3,5,6,8,9,14_2,3,5,6,14",FLUSH,6648,"2,3,5,6,14_fl"
"4,4,4,6,9,12,13_4,6,9,12,13",FLUSH,6571,"4,6,9,12,13_fl"
"4,5,6,6,8,12,12_unfl",TWO_PAIRS,4681,"6,6,8,12,12_unfl"
"2,7,7,7,8,8,10_unfl",FULL_HOUSE,7205,"7,7,7,8,8_unfl"
"3,3,3,4,4,9,10_unfl",FULL_HOUSE,7153,"3,3,3,4,4_unfl"
"2,2,7,9,10,11,14_2,9,10,11,14",FLUSH,6849,"2,9,10,11,14_fl"
"4,6,7,8,10,10,11_4,6,8,10,11",FLUSH,6082,"4,6,8,10,11_fl"
"2,3,4,5,5,8,9_2,4,5,8,9",FLUSH,5898,"2,4,5,8,9_fl"
"3,10,10,11,12,13,13_3,10,11,12,13",FLUSH,6641,"3,10,11,12,13_fl"
"5,8,9,10,11,12,14_8,10,11,12,14",FLUSH,6974,"8,10,11,12,14_fl"
"3,5,5,7,8,10,13_3,5,7,10,13",FLUSH,6402,"3,5,7,10,13_fl"
"5,7,9,9,9,13,14_5,7,9,13,14",FLUSH,7024,"5,7,9,13,14_fl"
"2,4,6,10,12,13,14_2,4,6,10,12",FLUSH,6184,"2,4,6,10,12_fl"
"4,8,8,10,12,13,13_4,8,10,12,13",FLUSH,6601,"4,8,10,12,13_fl"
"2,6,6,8,9,13,14_2,6,8,9,13,14",FLUSH,7030,"6,8,9,13,14_fl"
"5,6,7,11,11,13,13_unfl",TWO_PAIRS,4846,"7,11,11,13,13_unfl"
"3,5,6,9,12,13,14_3,6,9,12,13",FLUSH,6570,"3,6,9,12,13_fl"
"2,2,3,4,7,9,10_3,4,7,9,10",FLUSH,5962,"3,4,7,9,10_fl"
"2,6,8,10,11,13,14_8,10,11,13,14",FLUSH,7094,"8,10,11,13,14_fl"
"4,6,9,10,10,11,14_4,6,10,11,14",FLUSH,6836,"4,6,10,11,14_fl"
"2,5,7,10,13,13,13_unfl",THREE_OF_KIND,5754,"7,10,13,13,13_unfl"
"2,3,5,10,11,11,14_2,3,5,11,14",FLUSH,6773,"2,3,5,11,14_fl"
"2,3,4,6,11,11,14_2,4,6,11,14",FLUSH,6777,"2,4,6,11,14_fl"
"2,3,4,8,9,9,14_3,4,8,9,14",FLUSH,6703,"3,4,8,9,14_fl"
"2,4,9,9,9,13,14_2,4,9,13,14",FLUSH,7012,"2,4,9,13,14_fl"
"4,5,6,7,8,9,11_4,5,6,7,8,9,11",STRAIGHT_FLUSH,7456,"5,6,7,8,9_fl"
"4,5,6,13,14,14,14_4,5,6,13,14",FLUSH,6985,"4,5,6,13,14_fl"
"7,7,7,7,10,10,13_unfl",FOUR_OF_KIND,7366,"7,7,7,7,13_unfl"
"3,4,5,8,11,13,13_3,4,5,11,13",FLUSH,6447,"3,4,5,11,13_fl"
"2,3,3,6,7,11,12_2,3,6,7,11",FLUSH,5993,"2,3,6,7,11_fl"
"3,6,7,9,11,13,13_6,7,9,11,13",FLUSH,6493,"6,7,9,11,13_fl"
"2,2,2,4,6,7,10_2,4,6,7,10",FLUSH,5925,"2,4,6,7,10_fl"
"2,3,6,6,9,9,11_unfl",TWO_PAIRS,4419,"6,6,9,9,11_unfl"
"2,8,12,12,13,13,14_unfl",TWO_PAIRS,4862,"12,12,13,13,14_unfl"
"3,3,7,8,8,11,14_3,7,8,11,14",FLUSH,6803,"3,7,8,11,14_fl"
"4,5,6,8,8,9,14_4,5,6,8,9,14",FLUSH,6710,"5,6,8,9,14_fl"
"4,4,6,6,7,13,13_unfl",TWO_PAIRS,4790,"6,6,7,13,13_unfl"
"4,6,9,10,11,12,12_unfl",ONE_PAIR,3596,"9,10,11,12,12_unfl"
"2,6,9,11,12,13,13_2,6,9,12,13",FLUSH,6569,"2,6,9,12,13_fl"
"3,3,6,8,8,11,12_3,6,8,11,12",FLUSH,6262,"3,6,8,11,12_fl"
"2,3,8,10,12,13,13_2,3,8,12,13",FLUSH,6548,"2,3,8,12,13_fl"
"3,4,7,7,8,12,14_4,7,8,12,14",FLUSH,6888,"4,7,8,12,14_fl"
"3,4,8,9,11,11,12_3,4,8,9,11",FLUSH,6041,"3,4,8,9,11_fl"
"2,4,6,8,10,11,13_2,4,10,11,13",FLUSH,6501,"2,4,10,11,13_fl"
"3,7,7,9,10,10,11_unfl",TWO_PAIRS,4507,"7,7,10,10,11_unfl"
"5,5,9,9,11,13,13_unfl",TWO_PAIRS,4827,"9,9,11,13,13_unfl"
"6,7,8,9,10,10,13_6,7,8,9,10",STRAIGHT_FLUSH,7457,"6,7,8,9,10_fl"
"2,2,2,2,10,14,14_unfl",FOUR_OF_KIND,7307,"2,2,2,2,14_unfl"
"2,3,3,4,5,5,13_2,3,4,5,13",FLUSH,6318,"2,3,4,5,13_fl"
"2,7,10,11,12,13,14_2,7,11,13,14",FLUSH,7070,"2,7,11,13,14_fl"
"2,4,7,8,9,11,13_2,7,8,9,11",FLUSH,6049,"2,7,8,9,11_fl"
"2,5,5,6,6,10,14_unfl",TWO_PAIRS,4246,"5,5,6,6,14_unfl"
"2,4,9,9,10,12,14_4,9,10,12,14",FLUSH,6935,"4,9,10,12,14_fl"
"2,2,7,8,11,13,14_unfl",ONE_PAIR,1495,"2,2,11,13,14_unfl"
"5,8,9,10,11,13,13_5,8,9,10,11,13",FLUSH,6527,"8,9,10,11,13_fl"
"5,6,7,9,10,13,14_5,6,7,13,14",FLUSH,6995,"5,6,7,13,14_fl"
"2,7,9,11,11,12,13_2,7,9,11,12,13",FLUSH,6638,"7,9,11,12,13_fl"
"5,9,10,11,11,13,14_9,10,11,13,14",FLUSH,7095,"9,10,11,13,14_fl"
"2,3,6,6,6,8,14_unfl",THREE_OF_KIND,5319,"6,6,6,8,14_unfl"
"3,7,10,10,12,13,14_unfl",ONE_PAIR,3256,"10,10,12,13,14_unfl"
"4,8,9,10,12,13,14_4,8,9,10,13,14",FLUSH,7059,"8,9,10,13,14_fl"
"2,3,5,6,8,10,12_2,5,6,10,12",FLUSH,6186,"2,5,6,10,12_fl"
"2,3,4,4,5,6,8_2,3,4,5,6,8",STRAIGHT_FLUSH,7453,"2,3,4,5,6_fl"
"2,3,6,8,10,11,12_2,3,6,8,12",FLUSH,6128,"2,3,6,8,12_fl"
"2,7,8,9,9,10,11_2,7,8,9,10,11",STRAIGHT_FLUSH,7458,"7,8,9,10,11_fl"
"3,5,5,6,9,12,14_3,5,6,9,12,14",FLUSH,6900,"5,6,9,12,14_fl"
"3,3,5,5,7,9,14_unfl",TWO_PAIRS,4191,"3,3,5,5,14_unfl"
"5,7,9,11,12,13,14_5,7,9,11,12,13",FLUSH,6638,"7,9,11,12,13_fl"
"6,7,8,8,10,12,14_6,8,10,12,14",FLUSH,6931,"6,8,10,12,14_fl"
"2,3,3,8,10,13,14_2,3,8,13,14",FLUSH,6996,"2,3,8,13,14_fl"
"2,5,10,11,11,12,14_2,5,10,11,12",FLUSH,6294,"2,5,10,11,12_fl"
"3,4,6,6,7,10,14_3,4,6,7,10,14",FLUSH,6734,"4,6,7,10,14_fl"
"4,5,9,11,13,13,13_4,5,9,11,13",FLUSH,6484,"4,5,9,11,13_fl"
"2,3,4,6,8,11,12_2,4,6,8,12",FLUSH,6129,"2,4,6,8,12_fl"
"2,8,9,11,12,13,14_2,8,11,12,14",FLUSH,6955,"2,8,11,12,14_fl"
"2,3,6,6,11,13,14_2,3,6,13,14",FLUSH,6980,"2,3,6,13,14_fl"
"3,4,5,12,13,14,14_3,4,5,13,14",FLUSH,6979,"3,4,5,13,14_fl"
"2,2,4,6,12,13,13_unfl",TWO_PAIRS,4751,"2,2,12,13,13_unfl"
"2,2,7,8,9,10,12_7,8,9,10,12",FLUSH,6234,"7,8,9,10,12_fl"
"2,3,6,7,10,12,13_2,3,6,7,10",FLUSH,5924,"2,3,6,7,10_fl"
"5,7,7,11,12,13,14_5,7,11,12,13,14",FLUSH,7137,"7,11,12,13,14_fl"
"2,3,4,7,12,12,13_2,3,4,7,12,13",FLUSH,6540,"3,4,7,12,13_fl"
"5,5,7,7,8,12,14_5,7,8,12,14",FLUSH,6889,"5,7,8,12,14_fl"
"4,5,5,9,9,10,12_unfl",TWO_PAIRS,4409,"5,5,9,9,12_unfl"
"4,4,4,6,8,9,12_unfl",THREE_OF_KIND,5169,"4,4,4,9,12_unfl"
"4,4,5,6,9,11,12_4,5,6,9,12",FLUSH,6153,"4,5,6,9,12_fl"
"3,4,7,7,7,8,13_unfl",THREE_OF_KIND,5375,"7,7,7,8,13_unfl"
"3,3,5,9,11,11,14_3,5,9,11,14",FLUSH,6811,"3,5,9,11,14_fl"
"2,3,4,6,8,9,13_2,6,8,9,13",FLUSH,6379,"2,6,8,9,13_fl"
"6,7,8,10,10,10,14_unfl",THREE_OF_KIND,5584,"8,10,10,10,14_unfl"
"5,6,7,8,9,11,12_5,6,7,8,11",FLUSH,6018,"5,6,7,8,11_fl"
"4,4,6,6,9,11,13_4,6,9,11,13",FLUSH,6487,"4,6,9,11,13_fl"
"2,5,6,7,11,12,13_2,7,11,12,13",FLUSH,6622,"2,7,11,12,13_fl"
"3,7,7,10,13,13,14_unfl",TWO_PAIRS,4807,"7,7,13,13,14_unfl"
"2,3,5,6,7,9,14_2,3,5,6,7,9,14",FLUSH,6700,"5,6,7,9,14_fl"
"2,8,10,10,10,10,12_unfl",FOUR_OF_KIND,7401,"10,10,10,10,12_unfl"
"4,8,8,8,9,10,14_4,8,9,10,14",FLUSH,6768,"4,8,9,10,14_fl"
"2,3,4,5,7,9,14_2,4,5,7,9",FLUSH,5888,"2,4,5,7,9_fl"
"2,2,3,4,6,10,10_unfl",TWO_PAIRS,4448,"2,2,6,10,10_unfl"
"2,3,6,10,10,11,14_2,3,6,10,11",FLUSH,6058,"2,3,6,10,11_fl"
"2,5,6,8,10,13,14_2,5,8,10,13,14",FLUSH,7050,"5,8,10,13,14_fl"
"3,6,7,9,10,11,13_6,7,10,11,13",FLUSH,6514,"6,7,10,11,13_fl"
"2,3,4,7,12,14,14_2,3,4,7,12,14",FLUSH,6868,"3,4,7,12,14_fl"
"3,4,8,9,10,12,13_4,8,9,10,13",FLUSH,6440,"4,8,9,10,13_fl"
"2,2,2,3,5,9,13_unfl",THREE_OF_KIND,5046,"2,2,2,9,13_unfl"
"2,4,4,5,6,8,10_2,4,5,6,10",FLUSH,5918,"2,4,5,6,10_fl"
"3,4,5,8,9,14,14_3,4,5,8,9",FLUSH,5899,"3,4,5,8,9_fl"
"2,3,3,6,7,11,11_2,3,6,7,11",FLUSH,5993,"2,3,6,7,11_fl"
"4,5,7,8,12,13,13_4,7,8,12,13",FLUSH,6560,"4,7,8,12,13_fl"
"4,9,10,11,12,12,13_unfl",STRAIGHT,5861,"9,10,11,12,13_unfl"
"4,5,7,8,10,11,14_4,5,7,8,14",FLUSH,6676,"4,5,7,8,14_fl"
"3,6,6,8,13,14,14_unfl",TWO_PAIRS,4917,"6,6,13,14,14_unfl"
"4,5,8,9,13,13,13_4,5,8,9,13",FLUSH,6378,"4,5,8,9,13_fl"
"2,5,6,6,6,9,10_unfl",THREE_OF_KIND,5286,"6,6,6,9,10_unfl"
"2,7,8,9,11,13,14_2,7,8,9,13",FLUSH,6383,"2,7,8,9,13_fl"
"2,2,5,7,9,13,13_2,5,7,9,13",FLUSH,6366,"2,5,7,9,13_fl"
"4,5,5,8,9,13,14_4,8,9,13,14",FLUSH,7028,"4,8,9,13,14_fl"
"5,5,5,7,7,8,11_unfl",FULL_HOUSE,7180,"5,5,5,7,7_unfl"
"4,5,9,11,12,13,14_4,5,9,11,14",FLUSH,6812,"4,5,9,11,14_fl"
"3,5,7,10,13,14,14_3,5,7,10,13",FLUSH,6402,"3,5,7,10,13_fl"
"2,5,9,10,10,13,13_unfl",TWO_PAIRS,4837,"9,10,10,13,13_unfl"
"3,9,9,10,13,13,14_3,9,10,13,14",FLUSH,7054,"3,9,10,13,14_fl"
"2,2,3,5,9,9,9_unfl",FULL_HOUSE,7224,"2,2,9,9,9_unfl"
"2,2,3,6,7,8,12_unfl",ONE_PAIR,1375,"2,2,7,8,12_unfl"
"2,3,5,6,7,9,11_2,3,5,6,9",FLUSH,5883,"2,3,5,6,9_fl"
"2,4,5,6,7,9,10_2,4,6,7,10",FLUSH,5925,"2,4,6,7,10_fl"
"2,3,8,11,12,13,14_2,8,11,12,13",FLUSH,6627,"2,8,11,12,13_fl"
"3,5,6,7,12,13,14_3,6,7,12,14",FLUSH,6873,"3,6,7,12,14_fl"
"3,6,6,8,8,10,14_unfl",TWO_PAIRS,4356,"6,6,8,8,14_unfl"
"5,8,8,10,10,11,12_unfl",TWO_PAIRS,4519,"8,8,10,10,12_unfl"
"2,4,5,11,12,13,14_2,5,11,13,14",FLUSH,7063,"2,5,11,13,14_fl"
"5,6,7,8,9,10,12_6,8,9,10,12",FLUSH,6233,"6,8,9,10,12_fl"
"3,4,5,8,10,12,12_3,4,5,10,12",FLUSH,6182,"3,4,5,10,12_fl"
"3,5,7,8,9,9,12_3,5,8,9,12",FLUSH,6168,"3,5,8,9,12_fl"
"6,8,9,9,9,9,14_unfl",FOUR_OF_KIND,7391,"9,9,9,9,14_unfl"
"4,5,7,11,11,12,12_unfl",TWO_PAIRS,4736,"7,11,11,12,12_unfl"
"2,2,7,8,8,9,14_unfl",TWO_PAIRS,4312,"2,2,8,8,14_unfl"
"2,4,7,8,12,13,14_2,4,7,12,13",FLUSH,6539,"2,4,7,12,13_fl"
"4,5,6,8,9,10,12_4,5,6,9,10",FLUSH,5959,"4,5,6,9,10_fl"
"3,4,5,6,9,12,14_3,4,5,6,9,12,14",FLUSH,6900,"5,6,9,12,14_fl"
"2,5,6,8,12,13,13_2,5,8,12,13",FLUSH,6551,"2,5,8,12,13_fl"
"2,2,5,6,10,12,14_2,5,6,12,14",FLUSH,6863,"2,5,6,12,14_fl"
"2,3,4,6,11,12,14_2,4,11,12,14",FLUSH,6941,"2,4,11,12,14_fl"
"4,6,6,9,10,11,12_4,6,9,10,11",FLUSH,6097,"4,6,9,10,11_fl"
"4,7,8,12,12,12,14_unfl",THREE_OF_KIND,5716,"8,12,12,12,14_unfl"
"4,4,5,6,6,11,14_4,5,6,11,14",FLUSH,6781,"4,5,6,11,14_fl"
"4,4,5,6,8,12,14_5,6,8,12,14",FLUSH,6885,"5,6,8,12,14_fl"
"3,4,5,5,7,8,13_unfl",ONE_PAIR,2071,"5,5,7,8,13_unfl"
"3,8,9,11,11,12,13_3,8,9,12,13",FLUSH,6579,"3,8,9,12,13_fl"
"2,4,5,7,10,13,14_2,5,10,13,14",FLUSH,7035,"2,5,10,13,14_fl"
"2,6,7,10,10,10,11_2,6,7,10,11",FLUSH,6070,"2,6,7,10,11_fl"
"4,6,11,12,13,14,14_4,6,11,13,14",FLUSH,7068,"4,6,11,13,14_fl"
"3,4,4,5,7,9,11_3,5,7,9,11",FLUSH,6033,"3,5,7,9,11_fl"
"5,7,10,11,11,11,11_unfl",FOUR_OF_KIND,7412,"10,11,11,11,11_unfl"
"4,5,7,10,11,12,14_5,7,11,12,14",FLUSH,6953,"5,7,11,12,14_fl"
"3,4,5,7,8,10,11_3,5,8,10,11",FLUSH,6078,"3,5,8,10,11_fl"
"3,5,6,8,8,11,13_3,5,6,11,13",FLUSH,6452,"3,5,6,11,13_fl"
"2,3,4,4,5,7,9_2,4,5,7,9",FLUSH,5888,"2,4,5,7,9_fl"
"2,7,11,12,13,14,14_unfl",ONE_PAIR,4136,"11,12,13,14,14_unfl"
"3,4,7,9,11,12,13_3,9,11,12,13",FLUSH,6634,"3,9,11,12,13_fl"
"4,8,8,9,10,11,13_4,8,9,10,11",FLUSH,6106,"4,8,9,10,11_fl"
"2,4,6,7,9,13,14_2,4,6,9,14",FLUSH,6686,"2,4,6,9,14_fl"
"2,4,4,5,9,12,14_2,4,9,12,14",FLUSH,6892,"2,4,9,12,14_fl"
"2,4,10,10,10,13,13_unfl",FULL_HOUSE,7246,"10,10,10,13,13_unfl"
"2,3,6,8,9,11,12_2,3,9,11,12",FLUSH,6270,"2,3,9,11,12_fl"
"2,3,7,9,11,12,12_2,3,7,9,11",FLUSH,6029,"2,3,7,9,11_fl"
"2,3,5,9,12,13,14_2,5,12,13,14",FLUSH,7099,"2,5,12,13,14_fl"
"5,7,8,10,12,14,14_5,8,10,12,14",FLUSH,6930,"5,8,10,12,14_fl"
"2,4,8,9,10,11,14_2,8,9,10,14",FLUSH,6766,"2,8,9,10,14_fl"
"3,4,5,6,6,13,14_unfl",ONE_PAIR,2370,"5,6,6,13,14_unfl"
"3,4,6,10,11,13,13_3,4,10,11,13",FLUSH,6502,"3,4,10,11,13_fl"
"2,3,5,6,8,12,14_2,3,5,6,14",FLUSH,6648,"2,3,5,6,14_fl"
"4,5,5,8,10,11,13_4,8,10,11,13",FLUSH,6517,"4,8,10,11,13_fl"
"2,5,6,7,9,13,14_5,7,9,13,14",FLUSH,7024,"5,7,9,13,14_fl"
"2,3,6,8,9,11,14_2,3,6,8,11",FLUSH,6003,"2,3,6,8,11_fl"
"5,6,7,7,9,14,14_unfl",TWO_PAIRS,4924,"7,7,9,14,14_unfl"
"3,5,7,10,11,12,14_7,10,11,12,14",FLUSH,6973,"7,10,11,12,14_fl"
"2,6,6,9,10,11,12_2,6,10,11,12",FLUSH,6297,"2,6,10,11,12_fl"
"5,8,8,9,9,10,12_unfl",TWO_PAIRS,4442,"8,8,9,9,12_unfl"
"3,6,7,8,9,10,11_6,7,8,9,10,11",STRAIGHT_FLUSH,7458,"7,8,9,10,11_fl"
"9,12,12,12,12,13,13_unfl",FOUR_OF_KIND,7426,"12,12,12,12,13_unfl"
"4,5,5,7,10,13,13_4,5,7,10,13",FLUSH,6403,"4,5,7,10,13_fl"
"3,3,4,5,7,8,12_3,4,5,7,12",FLUSH,6117,"3,4,5,7,12_fl"
"5,6,9,10,12,13,14_5,9,10,12,13",FLUSH,6608,"5,9,10,12,13_fl"
"3,4,5,5,5,6,12_unfl",THREE_OF_KIND,5232,"5,5,5,6,12_unfl"
"2,2,2,5,5,9,14_unfl",FULL_HOUSE,7142,"2,2,2,5,5_unfl"
"5,7,8,8,10,12,13_unfl",ONE_PAIR,2760,"8,8,10,12,13_unfl"
"3,4,5,6,7,7,9_3,4,5,6,7",STRAIGHT_FLUSH,7454,"3,4,5,6,7_fl"
"5,6,7,8,9,13,14_5,7,8,13,14",FLUSH,7009,"5,7,8,13,14_fl"
"2,3,5,8,9,14,14_2,3,5,8,9",FLUSH,5897,"2,3,5,8,9_fl"
"4,7,9,10,11,12,12_unfl",ONE_PAIR,3596,"9,10,11,12,12_unfl"
"4,8,9,12,12,12,14_unfl",THREE_OF_KIND,5717,"9,12,12,12,14_unfl"
"2,3,4,5,7,9,13_2,4,5,7,13",FLUSH,6325,"2,4,5,7,13_fl"
"2,4,7,11,12,13,14_2,4,11,12,13,14",FLUSH,7134,"4,11,12,13,14_fl"
"2,3,7,9,12,13,14_2,7,9,13,14",FLUSH,7021,"2,7,9,13,14_fl"
"2,5,6,9,11,14,14_2,5,6,11,14",FLUSH,6779,"2,5,6,11,14_fl"
"4,4,5,6,7,7,11_4,5,6,7,11",FLUSH,5998,"4,5,6,7,11_fl"
"3,6,6,8,9,14,14_unfl",TWO_PAIRS,4913,"6,6,9,14,14_unfl"
"5,8,9,10,11,14,14_5,8,9,11,14",FLUSH,6825,"5,8,9,11,14_fl"
"3,4,6,7,11,12,12_4,6,7,11,12",FLUSH,6253,"4,6,7,11,12_fl"
"4,6,11,11,12,13,14_4,6,11,13,14",FLUSH,7068,"4,6,11,13,14_fl"
"5,8,9,10,10,11,11_5,8,9,10,11",FLUSH,6107,"5,8,9,10,11_fl"
"2,4,5,7,10,10,13_2,4,5,7,10,13",FLUSH,6403,"4,5,7,10,13_fl"
"2,3,7,8,12,12,13_2,3,7,8,12",FLUSH,6134,"2,3,7,8,12_fl"
"3,4,6,11,11,13,14_unfl",ONE_PAIR,3471,"6,11,11,13,14_unfl"
"3,3,4,5,6,8,9_3,4,5,8,9",FLUSH,5899,"3,4,5,8,9_fl"
"6,10,10,10,11,12,12_unfl",FULL_HOUSE,7245,"10,10,10,12,12_unfl"
"2,9,11,11,11,12,13_2,9,11,12,13",FLUSH,6633,"2,9,11,12,13_fl"
"2,2,4,5,6,9,11_2,4,6,9,11",FLUSH,6024,"2,4,6,9,11_fl"
"3,4,6,8,11,11,13_3,4,6,8,13",FLUSH,6339,"3,4,6,8,13_fl"
"2,4,7,11,11,14,14_unfl",TWO_PAIRS,4967,"7,11,11,14,14_unfl"
"3,5,5,7,9,13,14_3,5,7,9,13",FLUSH,6367,"3,5,7,9,13_fl"
"2,6,7,9,13,13,14_2,6,7,9,14",FLUSH,6697,"2,6,7,9,14_fl"
"2,3,9,11,12,14,14_2,3,9,11,12,14",FLUSH,6962,"3,9,11,12,14_fl"
"2,6,6,12,13,14,14_unfl",TWO_PAIRS,4917,"6,6,13,14,14_unfl"
"5,5,6,7,7,11,13_unfl",TWO_PAIRS,4289,"5,5,7,7,13_unfl"
"2,3,6,7,11,13,14_2,3,6,13,14",FLUSH,6980,"2,3,6,13,14_fl"
"3,4,4,6,9,11,13_3,4,6,11,13",FLUSH,6450,"3,4,6,11,13_fl"
"3,3,3,5,9,10,13_3,5,9,10,13",FLUSH,6427,"3,5,9,10,13_fl"
